2.75066,4.35921,2178.2644
-3.46048,5.2341,2177.7193
1.93799,3.20158,2176.6337
2.8426,4.187,11748.1269
-1.88316,3.70329,2209.6480
1.21685,4.0003,2179.2205
-3.65706,4.36741,2174.9939
14.4276,2.18515,4530.3148
17.9367,-17.3095,1081.0598
-19.1123,11.4961,13107.8507
-3.23142,5.14839,2176.2874
-3.06191,5.57446,2172.3362
1.56397,4.95425,2179.7578
-1.89758,3.91462,2172.6167
2.09755,3.47819,2173.1776
1.2441,3.40045,2173.5271
1.37849,4.35997,2175.5089
-15.8243,4.37265,2179.7890
4.89474,2.52004,2169.3294
2.19383,2.80093,2174.2670
-2.4433,2.40904,14837.6036
-0.314002,3.85523,2174.0717
3.90305,12.6147,2189.3730
4.5738,2.77045,2176.1170
8.76547,6.37827,17350.5008
-2.04122,4.46919,2172.3176
-1.2048,4.92161,2176.7304
3.5075,3.96443,2171.5474
0.0109098,-2.51555,2182.7133
-5.90945,21.4858,2253.5791
-2.86923,4.48805,2171.8313
-1.1295,4.68091,2178.9340
0.328119,3.68202,2175.3726
-2.76433,2.62484,2179.4242
0.827226,4.17378,2173.3981
-0.0599258,3.53103,2172.7585
-18.6937,7.3678,2190.1276
0.0455837,2.14067,2177.2659
-0.490784,4.1058,2174.3440
-15.8995,7.57329,1545.9940
1.52857,4.97078,2172.5219
0.950551,3.98184,2172.5469
-12.2745,6.28586,7519.0848
-1.4828,2.0235,2183.4235
-1.75196,3.95222,2173.1775
3.8967,4.15029,2179.5410
1.50389,4.06734,2202.1716
3.27574,4.98834,2178.8609
-5.71398,5.75983,2180.4905
4.22006,1.91253,2172.8993
5.00262,9.66104,2172.7279
-2.00147,6.64969,2120.9974
-0.150482,4.6394,2172.4870
-1.94417,3.22251,2173.0382
6.69246,7.93021,2175.6623
-0.916842,4.43704,2173.8921
-0.3198,3.56042,2175.3652
17.5582,2.35815,2176.5060
-3.1443,7.46015,3004.1418
2.08064,4.11781,2177.0868
-3.50208,5.41185,2173.5728
0.853934,2.91523,2175.2494
-1.74578,4.94165,2177.2743
0.813869,6.14837,2177.8004
-17.0695,8.52382,18666.9432
-3.07505,6.91715,2169.7160
1.60588,3.00868,2175.3311
-2.40098,2.19356,2171.3126
-2.08533,2.63373,5805.6033
1.51176,4.2444,2172.9246
0.669738,2.73739,7067.1817
-16.1676,6.6641,2182.3515
3.05598,3.12865,2163.1875
1.38549,4.53963,2173.9242
3.0872,3.01164,2175.5640
2.83427,4.86088,3637.6073
-7.06036,7.11364,2174.0586
-14.9865,4.56573,2182.7878
-2.53074,5.05924,2179.1867
7.75648,2.93543,4928.4807
-0.836251,4.10074,2173.0569
-1.08843,2.86937,2177.5566
3.60151,4.64912,2171.4498
1.32231,3.79945,2174.2153
-1.83641,2.8058,2175.2327
4.31215,1.21794,2174.8656
-0.909737,5.2794,6335.3980
3.05932,3.19797,-791.8035
-10.5375,5.61578,2175.5659
1.54215,3.58325,2120.8826
-0.937338,5.06973,18864.9865
12.9005,0.598553,2092.1012
2.34125,7.0844,2176.5589
10.5743,2.19538,13787.3380
-5.10308,0.299794,2187.9061
-12.2541,5.46227,2181.2902
11.8845,2.16666,2182.8985
-14.0097,8.54946,2180.9332
-6.46614,9.50295,2173.4851
-2.35746,3.06305,19011.5214
3.43766,6.97762,2184.5497
0.784121,3.36884,2172.3137
3.89689,7.08863,2175.4916
14.4559,1.55382,2179.4870
2.43196,3.77853,2172.7825
-8.2036,6.11398,2175.6871
-2.87564,2.60145,2173.5711
-4.53201,7.82983,2161.3024
5.59848,-1.27934,2177.9490
-2.82681,3.80111,2173.0027
9.17757,2.93442,11518.4814
0.0186298,2.97442,2173.2343
2.31082,4.19207,5641.2738
-10.2343,7.53064,2169.2529
-5.99128,6.70073,2172.6309
3.4369,-3.74146,2186.3335
2.95866,3.51587,2179.8707
3.96207,6.92374,2375.0869
-2.13765,3.56542,2173.9107
2.46741,3.55205,2179.2579
2.5672,4.7479,2243.9113
9.96882,3.70571,2178.0265
-3.77084,4.92521,2174.5248
-13.3566,13.1404,2384.2366
0.176579,2.17866,2172.6116
-15.9044,9.80068,12873.8413
11.2089,0.720368,2183.5984
13.9087,-1.48814,4350.4635
-19.6672,10.2479,2189.3804
2.77987,1.89893,2172.0040
2.93224,2.49702,2172.8104
4.41586,3.47122,2170.2681
-5.51705,8.79005,2182.3445
1.61481,3.06794,2174.7882
-2.94952,5.52519,2177.7767
-15.6763,5.00969,11415.1451
-3.93745,4.63421,2174.8663
1.0401,7.21362,2165.8463
2.5793,2.79894,2175.8983
13.4037,-0.865401,6652.2771
-2.32103,3.33918,9817.5870
2.95088,4.9537,2173.9802
-0.576964,2.33871,2172.8008
15.9567,1.06802,2192.7990
2.71006,4.65628,2172.5975
8.79178,4.69307,11060.3397
4.58059,3.05037,2182.4040
-21.9058,6.37395,5923.9248
-2.98291,3.3123,2140.1013
-0.544944,5.07466,15890.3682
0.38577,4.79177,2178.7551
12.0363,2.38009,2182.9992
3.58166,1.9892,2173.9440
11.5185,6.88759,1083.8555
3.01848,3.22347,14443.9629
-16.9809,9.56392,2186.1566
-17.8219,6.97401,2186.3398
-2.51292,2.72208,2111.7784
2.77192,3.79007,18041.5494
3.92014,10.1448,2174.9409
-2.4973,4.29233,2172.3303
2.42157,4.29914,2177.5986
9.86063,-3.87063,2644.2909
-1.57149,6.29851,611.6113
-9.45263,24.9052,1076.0385
-2.3121,4.05851,788.3703
-15.1155,5.29449,13851.7774
2.20164,3.11366,2172.8141
-1.44514,3.34897,2175.2163
-0.581156,3.77662,2170.0253
4.39826,2.38039,2174.8680
-2.93319,4.36515,2126.2513
-8.29252,4.92432,2175.1280
4.26545,2.07271,2175.3765
-0.757719,3.17093,2170.5682
-0.565552,5.23916,2176.0896
3.60197,2.91205,2177.4187
-2.3149,2.69094,2173.0979
2.28657,4.41215,2175.8273
-12.987,5.58217,14786.1069
9.74112,5.11036,2175.4572
15.344,0.217964,2194.6016
0.581559,5.78996,9917.7839
3.27214,2.66799,2176.6277
9.59539,5.83455,2171.1700
1.12561,4.37085,2173.5230
0.778332,2.44362,2172.8381
-13.6467,3.78528,2183.1132
-9.23772,2.15808,4658.7826
4.18396,4.11324,16259.2023
0.772344,5.50524,6109.3898
-15.4249,4.54409,2179.8799
0.599976,3.28414,2171.2157
-12.4437,3.29434,2220.4410
0.417308,3.4775,2176.1153
-5.53722,7.61209,12488.5692
0.937051,3.67973,2170.1410
0.245362,2.74129,2171.6829
2.66107,2.47768,19767.4069
-2.41053,5.52208,2178.9570
11.7781,4.52714,9645.5121
2.56302,2.19597,2172.9679
-0.037573,4.01229,2175.7591
-1.44142,3.79664,2175.0095
1.60567,7.51459,2089.8596
22.1652,11.2199,1076.7257
7.43555,3.81465,9009.7634
-1.916,2.69697,-2194.0857
-2.73702,5.21074,2177.1120
-1.19962,3.455,2109.1467
3.89753,4.71973,2177.0942
-0.584253,3.46719,2173.8699
1.98476,2.92146,6887.2221
-0.534959,2.99163,2179.2163
-1.42174,4.57763,2175.4755
0.216777,2.36861,2176.7029
10.1819,4.27177,2175.8512
1.96498,4.23628,2177.9492
-4.96009,7.40983,496.8010
15.2476,0.720174,8865.2334
12.018,4.30696,2138.6705
-7.53657,6.88643,15709.3417
-13.474,4.92601,2183.0903
-3.51285,7.16988,2177.3798
0.419716,1.99856,2178.3527
2.80015,2.29625,14278.7889
-0.908548,6.53489,2170.9616
1.91434,4.6401,-1285.6426
3.38963,2.73365,2173.9048
-16.5425,6.16335,19119.1393
0.590297,5.24546,2178.3034
-2.35394,5.21328,2173.4099
10.7975,3.33987,2176.2494
3.43922,4.44056,2172.9625
3.17523,2.59282,2178.8390
1.99002,3.82133,2174.1724
-24.2545,9.18,1045.8717
-18.1459,9.78057,1126.2421
-13.6952,4.28713,-779.5492
3.11961,2.55905,2173.0748
-0.311344,4.6877,2172.1206
-0.000712452,4.48567,2214.4636
3.2521,4.43565,2175.9336
10.5734,6.64376,10940.4458
-5.50707,15.897,2479.1253
-16.3003,9.99047,12559.8112
-4.82158,9.3835,2191.1121
16.228,-0.799648,2181.8486
-2.5395,2.24978,2171.9375
1.16166,3.95331,2170.4897
-3.13689,4.46041,2173.0185
-9.23999,10.6269,4734.7576
1.91237,5.94773,2183.4882
1.23608,2.79623,2176.5237
-2.18689,4.49064,2175.6897
3.9614,4.42837,9182.8965
-9.22483,1.06088,8230.4609
2.00515,3.17315,16840.5303
-14.7056,8.44598,2182.4981
-0.349681,3.56258,11885.7951
-2.30978,2.59121,2174.5906
2.15621,11.1132,2202.1384
-5.05827,8.38879,2178.1975
-4.77231,3.72958,4657.4185
0.769185,3.15458,5327.8719
-3.96056,2.63858,18880.2508
10.8316,6.42839,5883.7555
2.43254,3.93253,19082.9182
1.47081,2.4514,2173.6936
1.74431,3.99149,2130.5309
12.423,-0.784874,2185.6047
3.14198,3.54686,2173.9451
-2.91086,9.00553,2657.1796
-37.538,10.0899,-841.3711
-3.58188,6.69123,2172.8190
3.95853,4.16177,2173.6769
1.31845,4.08148,2176.1919
2.67643,4.03713,2171.3792
3.09418,2.44519,2172.4837
-1.82666,4.47442,2177.6765
0.505551,1.05976,2184.7531
-2.63447,4.56527,2172.4061
-3.26968,3.27205,2065.6925
2.09517,4.78356,8276.5306
16.432,0.672223,14323.2300
9.56418,2.67509,4637.9434
-7.94679,14.5586,17919.2402
1.72051,3.70422,2178.8452
-7.96337,6.04461,2176.7783
8.23084,3.32378,2174.5369
-13.7881,4.85013,2177.2465
-0.362956,3.55985,2171.8922
9.53144,4.75229,2173.1719
-2.21023,4.56681,2175.5611
-11.1868,8.24341,18768.5599
-1.76872,4.12805,2119.0203
0.374817,4.61398,2173.4289
1.14017,1.60656,2113.9103
3.06914,4.10665,2173.8399
-13.9121,7.95412,16019.9671
-10.5949,8.82317,2184.5778
7.94013,5.43423,2171.0936
-4.72828,-7.83322,2822.9002
2.17018,3.0307,2175.8315
0.445503,2.94329,2173.2910
-10.4044,6.07684,2181.4269
4.8303,2.71296,2172.5959
-0.844418,2.4128,2172.0835
3.65833,3.97119,2172.7054
-6.11367,8.38946,2184.4071
-7.58272,7.93935,2179.7905
-0.153864,4.82666,2183.9200
1.89154,2.7796,2172.2733
-6.31857,7.5581,2785.7097
-3.79235,4.54289,16793.5833
1.39804,2.9911,2176.0339
-1.91703,1.9724,2176.9028
10.5604,4.21758,16233.1436
-0.345229,3.89535,4908.3423
0.577191,9.28124,2132.0083
3.51401,2.98562,2174.2292
3.69472,3.94354,2181.7902
-3.03042,5.86401,9400.8781
6.05044,7.39615,5796.7848
-17.3423,5.41017,3122.0325
-2.12725,4.62232,2173.6016
-0.995835,3.50057,2173.8372
3.59595,1.85545,2172.5802
-1.51624,2.70511,2171.7613
-4.08895,4.52169,2175.8885
-2.83006,4.09005,2173.6877
4.33701,3.05794,12001.9634
9.10387,4.39991,2173.9887
4.32201,3.52686,2175.4138
8.60467,0.107393,2188.8611
3.11625,13.053,2189.9675
3.52635,2.93593,2177.9844
3.5009,4.24398,2177.2614
-3.62559,3.99489,2187.5792
-10.6752,-4.00536,2232.8277
-2.53754,4.70263,2018.4499
8.34397,3.68218,4871.6424
2.46687,6.79422,2176.1030
-16.0225,7.23368,2185.1058
3.58237,4.80139,2173.9044
13.8756,1.45644,2185.8186
-1.48617,2.15273,2175.3980
-1.62621,1.66497,2171.2273
-8.07708,2.77665,2193.7533
2.40756,19.1004,2709.0439
11.6151,4.6331,14487.1131
20.6391,14.3904,16794.2388
12.5085,2.2861,122.9430
1.43058,3.96823,2172.0771
2.35703,1.36332,2171.9595
-0.844703,-5.63921,2191.7784
-6.62093,4.35905,11038.7930
-7.71612,8.45762,2174.2871
6.40321,8.97814,2178.5122
-10.5273,3.74703,2178.0156
2.75186,4.23705,2173.7973
9.25194,4.55046,4649.0124
-6.10644,7.31837,2173.1603
-0.0146888,4.36919,19207.3321
-9.77368,7.18564,2182.5201
-1.64814,5.17201,2179.0033
3.38897,-1.84129,2059.9175
2.85513,2.87111,2173.5239
0.395196,4.84531,2174.3517
0.733782,4.70778,2174.7072
-17.351,5.36962,1073.2641
2.64899,6.66124,2187.3974
-3.45619,1.47742,2561.4284
1.3296,4.21544,8432.2143
-2.31625,3.0028,2175.4537
-2.79651,4.3893,2117.5865
13.076,2.94318,2182.1707
0.261707,3.43125,2172.6848
0.665468,-2.58513,2127.6168
0.359966,5.68172,9873.0958
-2.18589,3.36025,1947.5141
-12.1158,4.84135,2128.6124
9.1879,0.60594,2168.7039
9.63749,23.1243,2382.8947
2.79726,2.05797,2172.5590
1.17735,4.19996,17471.3720
-17.2346,7.47862,2192.7164
-15.4122,8.89208,7329.8997
-1.78113,5.47831,2189.0433
3.82412,6.34487,2215.5931
0.572451,1.98033,2181.2194
0.662847,2.0969,2183.8568
1.41225,2.99541,-494.3429
2.77325,4.06127,2178.8070
-2.03563,4.4666,2175.6400
-4.62712,4.17941,2175.0848
4.4901,3.04238,2174.6205
-2.82004,3.18372,2175.9927
-2.17263,4.06445,2173.5956
0.460497,3.81777,2172.1733
-16.3092,5.35725,2186.9798
1.90504,3.85071,5608.7431
0.182833,3.93044,2174.3425
-2.11696,4.68782,2178.4230
1.01321,3.82169,2172.7570
4.29276,3.85197,2172.3695
2.3534,1.37042,2604.2583
3.40521,4.08346,2174.6170
-2.21148,4.21636,2176.1120
0.621929,5.23541,14079.0281
1.22359,4.98994,2179.2117
0.176539,12.8742,-389.1373
0.691851,4.34171,2174.3019
0.309849,11.019,2173.1751
-4.27509,5.49779,4503.6544
-19.7995,8.16338,1088.9918
15.0284,-0.462673,2189.5075
11.8261,2.62358,2183.4815
-15.428,4.52641,2186.0320
-0.892637,0.16536,2371.6985
7.5108,5.82491,2177.9129
-18.4144,7.78372,2184.2087
3.44574,2.54816,2172.7976
3.39525,3.17123,2176.5439
0.609888,3.6756,2172.8600
11.2335,1.49804,1075.7272
-1.21006,3.98761,2160.7157
3.46137,2.074,2175.0398
4.9995,3.11167,2175.5944
-3.87763,3.63479,2175.1670
7.11456,7.90164,3051.0355
-4.23197,6.10619,4501.3696
-2.70616,1.23858,2190.6291
-5.82236,3.35974,14072.9988
-3.5693,3.86865,2172.5692
17.6431,-0.365681,2194.3820
-2.76346,6.34095,3135.8573
-3.99338,6.37108,2646.2197
-1.25286,24.8115,4985.8172
0.827663,3.27937,2173.5451
-0.458547,4.58889,2172.6884
15.108,2.72476,2190.8034
0.408408,3.59636,2175.7668
11.1022,2.04963,2175.7254
-0.252592,7.60404,5799.9038
-1.17891,2.72225,2174.2575
4.20686,4.05451,2173.4248
-2.14802,1.86341,2171.8555
0.777205,2.76079,2174.1469
11.9187,4.64779,18616.7900
-9.0806,-3.25043,2189.2926
6.75802,5.88831,4630.3784
-1.72782,4.8989,2176.9543
-1.37021,4.60885,2179.4725
-3.02354,3.461,8931.1937
-4.24208,2.83263,2186.8695
0.542604,2.42726,2172.4514
0.687639,4.04749,2172.6378
-2.84324,2.62554,2176.6386
-2.89138,6.39517,2182.0894
14.9199,1.13679,-1059.9877
3.21805,3.26764,17115.7066
-21.0947,10.6358,4471.6258
1.53735,4.31302,2178.9159
3.40818,3.07826,2175.9003
8.64257,6.47388,2193.2447
8.897,6.67338,2173.6336
2.44424,3.28649,18659.6767
-1.32821,3.5483,17950.9054
-3.37981,4.30373,2172.2140
-16.0444,5.81126,16816.7397
-2.81413,7.16184,2174.2165
-14.3795,5.40595,3560.7966
-1.57252,3.1357,2172.7132
2.47038,5.08228,16989.2065
1.58564,2.45616,2177.7231
10.1789,7.60319,-109.2532
-1.25096,4.76675,2176.1129
-0.241126,3.28185,2173.5133
6.00566,7.85179,4634.6644
0.24204,3.17486,6891.2487
1.0303,4.1634,2175.7970
-4.98988,2.87222,2183.2953
-1.33173,4.50659,2172.9238
-18.2992,6.6165,2179.7878
-14.3508,6.2128,4641.9200
4.2447,7.87149,4631.9652
0.853758,3.03609,2175.0002
-8.1255,6.96402,2176.5488
3.52843,4.77049,2174.0416
15.8691,-0.0461766,2194.1688
1.49622,4.04043,12018.9287
13.1589,6.17548,2189.3014
2.39238,4.06919,2176.9804
2.68886,2.27069,2180.7594
-2.25065,3.99348,2177.4916
0.974432,5.1254,16392.5283
2.50948,3.74508,2753.1288
-11.053,4.90517,3892.6064
2.26035,2.74311,2171.8380
-16.9623,5.14316,2182.9391
10.9388,0.990062,2179.2659
-0.0049564,8.45704,2189.2860
-14.5847,7.98136,2184.1146
1.28384,4.79556,13577.4230
-14.5346,5.43445,-1219.0674
-1.92471,5.02582,2186.3818
-0.675881,6.71415,2180.1278
-2.07959,3.68438,2175.1504
-2.67516,4.41335,2179.1242
2.01065,5.30229,14769.6766
9.38957,5.47063,2181.4730
10.4526,5.04199,15508.7800
5.85897,2.78836,2212.7640
0.687388,3.18891,2173.1597
3.54774,2.00894,2174.0419
-4.51798,5.67066,5801.6819
0.0451195,4.50151,2175.1116
0.695613,2.71996,2175.2734
1.92848,1.72133,2171.7976
3.12068,3.13745,2176.6531
1.97161,2.73543,2172.7598
-1.78992,5.01059,2180.4700
3.48431,7.29743,4780.2799
1.44501,2.30213,2171.7503
-1.83751,2.37031,2174.4321
-3.35064,4.73635,2178.9268
-1.22322,2.95491,2174.4605
13.4351,30.1242,1080.4573
5.20425,4.50666,3474.1212
5.61953,5.26656,2176.7047
-16.2908,9.58106,135.2436
0.0869205,3.42603,11267.9302
0.619666,2.76889,2172.7220
8.82246,7.00554,2180.2133
-3.34422,3.74048,2180.5991
13.7038,0.468365,16915.6493
-1.37034,-7.24081,2149.6448
3.26531,3.36172,2170.0094
18.2391,0.0269048,18817.5782
3.57343,2.42771,2481.1322
5.07931,2.95117,2173.0586
-7.0545,10.774,7250.1653
-2.47114,-0.621014,2256.3291
1.22768,3.49717,2179.5282
-1.47566,4.77248,2178.1148
0.242328,4.97679,2174.3676
2.04535,4.62254,2173.9007
3.89503,8.72191,2184.0034
1.1269,10.1209,16257.4621
7.56042,6.84252,2176.9150
3.77359,4.39119,2173.9064
-0.662052,2.35735,2177.1406
3.16247,2.40568,2175.9063
3.62141,3.94698,2174.6740
-2.88875,3.73538,2175.2861
-15.5882,4.24854,1359.4022
-1.2815,5.21157,2176.7046
6.62845,6.50111,2181.4975
5.10756,6.26967,3554.2399
1.61921,1.74438,2171.1135
-16.64,9.04606,4082.2608
-9.96866,3.91737,4610.2395
-17.5817,5.91364,2181.4694
-4.23074,2.9683,-1097.8836
-6.83196,8.89129,2188.5792
0.678916,4.32923,2174.3082
-2.6705,5.09659,2175.5374
-2.22728,2.95211,2124.4086
-5.28382,-3.95971,2189.2433
-15.0502,8.86722,2981.4390
-9.26475,0.869782,2182.2176
-2.31401,4.65711,6322.4816
-13.1038,5.81755,18387.7313
2.67948,3.8588,2173.8779
15.8945,-0.290263,-2192.6317
-12.6847,7.11577,217.6169
10.4532,5.84128,2176.5403
-12.3446,7.53244,2176.3197
-10.8089,8.33789,2177.9928
1.3067,2.50996,2172.4674
2.40123,2.24301,2175.8268
-12.241,9.17917,2179.4422
-3.44056,4.6474,2172.7537
1.15805,2.70238,2177.5010
-2.14066,3.08852,2187.3146
-0.236972,4.30403,2178.5388
-1.02963,2.93656,2173.0895
12.3474,6.0316,11758.4753
4.49507,4.92652,2175.9190
-6.12373,12.0094,2179.7745
1.92212,2.58101,2170.8871
22.9922,17.5078,1087.1668
0.613696,4.86094,2174.9726
-10.5503,12.2216,2419.8727
-1.08549,4.33879,2172.6917
-3.72397,2.55444,4108.9192
-3.67094,3.44076,2173.6508
8.75491,5.37238,4639.5682
0.886701,5.20083,2172.9459
-0.252458,2.54813,2125.4695
3.11804,2.6804,2172.6407
-4.48165,7.40095,16241.7677
12.0335,3.4246,2121.0482
4.00943,3.00323,2117.1866
6.48205,9.53059,2176.3592
3.36178,3.64939,2169.5831
3.38451,3.12448,16819.8447
-17.0174,9.02634,5326.7592
13.109,2.82527,2183.5209
0.803469,5.57217,16136.9242
-5.0854,9.11281,2172.2603
-1.72091,3.8583,2108.9575
-2.47461,4.368,2184.3840
-2.08609,3.27485,2173.8890
2.89157,4.31744,2174.5517
4.12793,1.15527,2184.1507
17.756,1.01985,1078.3702
-0.232804,3.81116,2174.0930
-0.338058,8.15736,3716.6337
5.36554,2.72846,2173.7603
-4.25131,5.20769,2721.2624
2.14283,4.05442,2178.3499
-1.46118,3.14024,2173.6042
-3.75226,5.25073,2176.2257
-1.0784,4.20883,2173.1080
-0.439148,2.66679,2171.4827
-2.47313,2.38037,2172.8053
-2.09296,4.66287,12280.4917
-7.88551,3.65083,2181.9574
-1.90725,3.17943,2173.8491
-2.09438,4.81191,9380.4839
-3.61004,2.4724,2172.8443
8.50169,7.28393,2184.3872
-12.4586,-3.75875,2077.8500
2.20542,3.37347,2173.8251
-1.35704,-0.665144,2183.9639
1.74912,2.70617,9004.3494
28.6923,16.5697,4357.5235
0.974248,4.09579,2176.9356
-0.178224,4.95363,18493.5551
2.29452,4.51052,2175.4572
2.95536,2.74695,2127.5006
-3.5693,5.18252,2171.4931
0.263589,-1.1377,2197.3095
9.75196,4.81315,2183.1516
14.4464,-2.00929,4502.4900
-3.71847,2.6591,2173.4715
15.52,-1.05326,2194.6639
1.02825,4.75318,-277.9772
10.4154,4.98703,2129.7732
2.89417,3.84157,2172.0289
2.80583,2.76605,2176.1939
0.948454,4.35677,2175.5287
-0.965643,1.45762,2171.9958
1.27301,3.57558,9260.0050
-10.6612,6.73128,2174.1004
2.71324,4.09315,17535.0380
8.24343,5.01949,2183.5707
2.02228,3.89109,2171.9126
0.5162,2.06344,2174.1933
3.47858,3.95744,4655.8931
-24.392,-7.54255,1082.0428
-2.67717,3.48627,2177.7504
-17.1124,6.88897,2185.6593
-2.78265,4.02212,2177.5137
-3.11498,5.12719,2137.3614
-1.8775,2.07916,2183.6749
-2.34151,2.24837,2177.2125
9.55249,1.54533,5346.9453
-3.33417,5.82584,2174.2759
11.5527,1.98532,18927.2914
-3.51477,4.37489,2175.6927
-17.5167,6.15368,2187.9419
14.5114,2.7673,2173.5563
-3.01625,3.36182,2178.5753
3.44062,3.69989,2173.0516
2.68053,0.980506,9217.1980
-2.37046,3.62493,2178.0650
0.649286,7.57853,2172.6364
16.0918,-17.3164,1092.9732
-3.2396,2.45658,2334.3739
3.47604,3.0328,2172.5101
2.03334,2.90938,2173.9166
11.6935,3.14875,2182.4312
-2.09267,3.69487,2172.5496
-3.352,4.98324,2173.8976
15.766,0.476195,2184.9475
-13.0315,0.0714532,2202.2698
-19.8397,8.90555,2190.1377
2.78279,2.26488,2175.8902
15.5005,-0.0849857,3492.7009
-16.0463,7.68902,14872.5759
0.780395,1.47969,2193.5743
-4.81795,3.15605,2172.8833
2.18131,3.04647,2172.7255
2.31403,3.44247,-146.2275
2.51484,3.10786,2174.5496
-1.89754,3.13829,2175.0653
-13.5778,7.42856,2184.5927
-2.80562,3.11987,2172.7436
-0.387886,4.67677,2172.9512
1.11989,0.819197,2188.6032
-1.13191,3.76957,6087.7059
7.98074,5.28081,2174.1519
3.12745,4.73506,12159.9305
8.88843,3.68255,4651.6424
3.94775,2.79725,4300.7959
-0.988288,2.19225,2180.6979
7.88102,1.08902,2174.1630
2.85688,3.6263,12007.4519
2.12632,2.31548,2172.7798
0.311073,2.32481,2173.1575
-6.39189,6.56553,2167.4805
23.9372,4.90713,960.9174
9.9117,-8.53785,4382.5313
-9.65848,8.77064,3543.1348
2.27448,4.08412,2174.5682
-11.2228,19.1476,2204.3267
-11.1699,8.30952,4507.8461
-2.38066,5.38658,4603.4744
-14.3629,9.25076,2184.9028
-18.3727,8.91939,2180.9763
10.0861,3.74991,2177.8771
-12.533,1.25171,15984.8209
-22.4371,9.92422,18117.2298
-1.57981,4.2461,2110.9260
-12.391,7.37979,2184.5633
-3.12419,5.19315,2114.3118
0.934127,2.65435,2114.4295
-2.09111,-1.86612,2208.9851
9.66087,4.74361,2184.6333
-12.0677,6.02398,962.7616
-17.41,8.02558,1628.9413
-9.38061,7.6003,2190.7302
2.29681,3.75419,2171.9923
1.88237,3.02624,2173.6737
13.2942,1.12832,2182.0965
-14.4341,6.42089,2128.9534
0.476805,2.74726,2174.6823
9.4218,6.86979,952.4283
-3.20757,4.97726,18223.5096
-2.06612,3.06527,2174.5756
10.3159,2.47819,2179.2296
0.653776,2.4387,2173.4296
1.76541,4.60246,2177.9401
-11.3958,5.8049,1010.4704
3.51034,2.25168,2172.6430
-5.70922,8.56833,2173.6117
-13.9893,8.37499,2182.0039
-12.9683,4.09619,2181.1722
1.45979,4.03015,2118.9398
12.5598,5.81559,2184.7417
10.1914,1.23793,2184.1400
2.00882,3.23367,745.5635
1.78918,1.89335,2171.7040
9.79453,3.85748,2179.2274
0.71908,2.89332,2171.9184
8.52634,3.10161,2145.5722
1.63455,2.55512,2172.4108
-1.45881,3.16326,549.0633
-1.50851,3.97195,10146.3108
-11.5992,9.16199,2182.9534
-12.8059,3.82589,2172.4431
-8.76846,14.6097,7315.9989
-8.0449,-5.02251,2211.2132
1.6501,10.8787,3808.1045
3.35682,-5.57779,2188.2497
1.96409,2.26445,3182.1847
-2.58191,2.92667,3817.1862
9.06215,4.74582,15799.0286
4.8832,7.97432,2178.2133
-7.54125,5.41424,8589.1292
9.16309,4.43805,2181.0047
-1.89815,5.06782,11462.6123
3.51256,2.96741,2175.8579
2.9864,2.9031,2176.3027
-2.20332,4.00328,2172.7447
-1.07689,5.13314,2174.5397
-2.27324,3.53333,2173.5784
-18.7133,5.11528,2263.6180
-3.01958,3.90647,2172.1843
10.5807,3.89179,2179.7692
-7.26999,6.00593,2181.3413
10.2637,3.24875,2181.2674
-0.129998,1.7196,2171.1379
