8.45 15.2554 0 0 0 0 0 3.7465e-048 0 0 0 0 0 0 0 0 0 0 0 0 3.7465e-048 15.2554
8.55 18.5226 0 0 0 0 0 1.19728e-046 0 0 0 0 0 0 0 0 0 0 0 0 1.19728e-046 18.5226
8.65 22.9882 0 0 0 0 0 3.62762e-045 0 0 0 0 0 0 0 0 0 0 0 0 3.62762e-045 22.9882
8.75 8.26966 0 0 0 0 0 1.04207e-043 0 0 0 0 0 0 0 0 0 0 0 0 1.04207e-043 8.26966
8.85 22.8219 0 0 0 0 0 2.8381e-042 0 0 0 0 0 0 0 0 0 0 0 0 2.8381e-042 22.8219
8.95 17.6485 0 0 0 0 0 7.32842e-041 0 0 0 0 0 0 0 0 0 0 0 0 7.32842e-041 17.6485
9.05 40.2946 0 0 0 0 0 1.79409e-039 0 0 0 0 0 0 0 0 0 0 0 0 1.79409e-039 40.2946
9.15 21.4787 0 0 0 0 0 4.16421e-038 0 0 0 0 0 0 0 0 0 0 0 0 4.16421e-038 21.4787
9.25 17.0167 0 0 0 0 0 9.16376e-037 0 0 0 0 0 0 0 0 0 0 0 0 9.16376e-037 17.0167
9.35 16.6521 0 0 0 0 0 1.91191e-035 0 0 0 0 0 0 0 0 0 0 0 0 1.91191e-035 16.6521
9.45 29.107 0 0 0 0 0 3.78193e-034 0 0 0 0 0 0 0 0 0 0 0 0 3.78193e-034 29.107
9.55 37.3706 0 0 0 0 0 7.0927e-033 0 0 0 0 0 0 0 0 0 0 0 0 7.0927e-033 37.3706
9.65 -0.18164 0 0 0 0 0 1.26114e-031 0 0 0 0 0 0 0 0 0 0 0 0 1.26114e-031 -0.18164
9.75 2.08558 0 0 0 0 0 2.12602e-030 0 0 0 0 0 0 0 0 0 0 0 0 2.12602e-030 2.08558
9.85 29.2447 0 0 0 0 0 3.39801e-029 0 0 0 0 0 0 0 0 0 0 0 0 3.39801e-029 29.2447
9.95 23.8908 0 0 0 0 0 5.14914e-028 0 0 0 0 0 0 0 0 0 0 0 0 5.14914e-028 23.8908
10.05 27.4324 0 0 0 0 0 7.3977e-027 0 0 0 0 0 0 0 0 0 0 0 0 7.3977e-027 27.4324
10.15 30.8041 0 0 0 0 0 1.00766e-025 0 0 0 0 0 0 0 0 0 0 0 0 1.00766e-025 30.8041
10.25 22.4502 0 0 0 0 0 1.30131e-024 0 0 0 0 0 0 0 0 0 0 0 0 1.30131e-024 22.4502
10.35 0.738797 0 0 0 0 0 1.59331e-023 0 0 0 0 0 0 0 0 0 0 0 0 1.59331e-023 0.738797
10.45 18.183 0 0 0 0 0 1.84959e-022 0 0 0 0 0 0 0 0 0 0 0 0 1.84959e-022 18.183
10.55 17.3742 0 0 0 0 0 2.03564e-021 0 0 0 0 0 0 0 0 0 0 0 0 2.03564e-021 17.3742
10.65 9.47515 0 0 0 0 0 2.12412e-020 0 0 0 0 0 0 0 0 0 0 0 0 2.12412e-020 9.47515
10.75 25.8362 0 0 0 0 0 2.10141e-019 0 0 0 0 0 0 0 0 0 0 0 0 2.10141e-019 25.8362
10.85 11.6485 0 0 0 0 0 1.97104e-018 0 0 0 0 0 0 0 0 0 0 0 0 1.97104e-018 11.6485
10.95 44.3599 0 0 0 0 0 1.7528e-017 0 0 0 0 0 0 0 0 0 0 0 0 1.7528e-017 44.3599
11.05 12.6414 0 0 0 0 0 1.47783e-016 0 0 0 0 0 0 0 0 0 0 0 0 1.47783e-016 12.6414
11.15 12.9918 0 0 0 0 0 1.18132e-015 0 0 0 0 0 0 0 0 0 0 0 0 1.18132e-015 12.9918
11.25 32.3457 0 0 0 0 0 8.95286e-015 0 0 0 0 0 0 0 0 0 0 0 0 8.95286e-015 32.3457
11.35 12.9918 0 0 0 0 0 6.43295e-014 0 0 0 0 0 0 0 0 0 0 0 0 6.43295e-014 12.9918
11.45 1.89436 0 0 0 0 0 4.38239e-013 0 0 0 0 0 0 0 0 0 0 0 0 4.38239e-013 1.89436
11.55 18.3528 0 0 0 0 0 2.83051e-012 0 0 0 0 0 0 0 0 0 0 0 0 2.83051e-012 18.3528
11.65 19.2483 0 0 0 0 0 1.73329e-011 0 0 0 0 0 0 0 0 0 0 0 0 1.73329e-011 19.2483
11.75 16.6236 0 0 0 0 0 1.00631e-010 0 0 0 0 0 0 0 0 0 0 0 0 1.00631e-010 16.6236
11.85 29.6378 0 0 0 0 0 5.53914e-010 0 0 0 0 0 0 0 0 0 0 0 0 5.53914e-010 29.6378
11.95 16.9989 0 0 0 0 0 2.89073e-009 0 0 0 0 0 0 0 0 0 0 0 0 2.89073e-009 16.9989
12.05 50.082 0 0 0 0 0 1.43029e-008 0 0 0 0 0 0 0 0 0 0 0 0 1.43029e-008 50.082
12.15 10.0024 0 0 0 0 0 6.70958e-008 0 0 0 0 0 0 0 0 0 0 0 0 6.70958e-008 10.0024
12.25 37.544 0 0 0 0 0 2.98413e-007 0 0 0 0 0 0 0 0 0 0 0 0 2.98413e-007 37.544
12.35 17.183 0 0 0 0 0 1.25833e-006 0 0 0 0 0 0 0 0 0 0 0 0 1.25833e-006 17.183
12.45 8.19723 0 0 0 0 0 5.03063e-006 0 0 0 0 0 0 0 0 0 0 0 0 5.03063e-006 8.19723
12.55 20.1034 0 0 0 0 0 1.90679e-005 0 0 0 0 0 0 0 0 0 0 0 0 1.90679e-005 20.1034
12.65 28.1758 0 0 0 0 0 6.85232e-005 0 0 0 0 0 0 0 0 0 0 0 0 6.85232e-005 28.1758
12.75 10.3635 0 0 0 0 0 0.000233467 0 0 0 0 0 0 0 0 0 0 0 0 0.000233467 10.3633
12.85 26.9086 0 0 0 0 0 0.000754161 0 0 0 0 0 0 0 0 0 0 0 0 0.000754161 26.9079
12.95 22.5333 0 0 0 1.6611e-319 0 0.0023097 0 0 0 0 0 0 0 0 0 0 0 0 0.0023097 22.531
13.05 12.259 0 0 0 1.63682e-315 0 0.00670658 0 0 0 0 0 0 0 0 0 0 0 0 0.00670658 12.2523
13.15 28.9846 0 0 0 1.51705e-311 0 0.0184629 0 0 0 0 0 0 0 0 0 0 0 0 0.0184629 28.9662
13.25 25.8005 0 0 0 1.32756e-307 0 0.0481892 0 0 0 0 0 0 0 0 0 0 0 0 0.0481892 25.7523
13.35 10.2625 0 0 0 1.09687e-303 0 0.119249 0 0 0 0 0 0 0 0 0 0 0 0 0.119249 10.1433
13.45 31.4395 0 0 0 8.55671e-300 0 0.279775 0 0 0 0 0 0 0 0 0 0 0 0 0.279775 31.1597
13.55 -0.00824945 0 0 0 6.30245e-296 0 0.622326 0 0 0 0 0 0 0 0 0 0 0 0 0.622326 -0.630575
13.65 25.4609 0 0 0 4.38291e-292 0 1.31244 0 0 0 0 0 0 0 0 0 0 0 0 1.31244 24.1484
13.75 27.3706 0 0 0 2.87783e-288 0 2.62418 0 0 0 0 0 0 0 0 0 0 0 0 2.62418 24.7464
13.85 25.1972 0 0 0 1.7841e-284 0 4.97463 0 0 0 0 0 0 0 0 0 0 0 0 4.97463 20.2226
13.95 25.8398 0 0 0 1.04429e-280 0 8.94088 0 0 0 0 0 0 0 0 0 0 0 0 8.94088 16.8989
14.05 38.8398 0 0 0 5.77134e-277 0 15.2354 0 0 0 0 0 0 0 0 0 0 0 0 15.2354 23.6044
14.15 26.5797 0 0 0 3.01149e-273 0 24.6138 0 0 0 0 0 0 0 0 0 0 0 0 24.6138 1.96591
14.25 41.2079 0 0 0 1.48367e-269 0 37.7013 0 0 0 0 0 0 0 0 0 0 0 0 37.7013 3.50666
14.35 34.9478 0 0 0 6.90146e-266 0 54.7503 0 0 0 0 0 0 0 0 0 0 0 0 54.7503 -19.8025
14.45 90.0559 0 0 0 3.03107e-262 0 75.3825 0 0 0 0 0 0 0 0 0 0 0 1.13635e-322 75.3825 14.6735
14.55 87.1605 0 0 0 1.2569e-258 0 98.4026 0 0 0 0 0 0 0 0 0 0 0 5.73116e-322 98.4026 -11.2421
14.65 99.6225 0 0 0 4.92105e-255 0 121.785 0 0 0 0 0 0 0 0 0 0 0 2.97922e-321 121.785 -22.163
14.75 101.637 0 0 0 1.81913e-251 0 142.902 0 0 0 0 0 0 0 0 0 0 0 1.54593e-320 142.902 -41.2649
14.85 139.94 0 0 0 6.34922e-248 0 158.976 0 0 0 0 0 0 0 0 0 0 0 7.9594e-320 158.976 -19.0365
14.95 168.506 0 0 0 2.09232e-244 0 167.679 0 0 0 0 0 0 0 0 0 0 0 4.08854e-319 167.679 0.82698
15.05 160.25 0 0 0 6.51005e-241 0 167.679 0 0 0 0 0 0 0 0 0 0 0 2.09557e-318 167.679 -7.42954
15.15 134.221 0 0 0 1.91246e-237 0 158.976 0 0 0 0 0 0 0 0 0 0 0 1.07221e-317 158.976 -24.755
15.25 175.651 0 0 0 5.30456e-234 0 142.902 0 0 0 0 0 0 0 0 0 0 0 5.47616e-317 142.902 32.7493
15.35 107.644 0 0 0 1.38918e-230 0 121.785 0 0 0 0 0 0 0 0 0 0 0 2.7918e-316 121.785 -14.1416
15.45 114.886 0 0 0 3.43491e-227 0 98.4026 0 0 0 0 0 0 0 0 0 0 0 1.42071e-315 98.4026 16.4835
15.55 92.7745 0 0 0 8.01908e-224 0 75.3825 0 0 0 0 0 0 0 0 0 0 0 7.21666e-315 75.3825 17.392
15.65 61.1105 0 0 0 1.7676e-220 0 54.7503 0 0 0 0 0 0 0 0 0 0 0 3.65914e-314 54.7503 6.3602
15.75 24.5476 0 0 0 3.67869e-217 0 37.7013 0 0 0 0 0 0 0 0 0 0 0 1.85197e-313 37.7013 -13.1537
15.85 21.1901 0 0 0 7.22857e-214 0 24.6138 0 0 0 0 0 0 0 0 0 0 0 9.35619e-313 24.6138 -3.42366
15.95 29.3671 0 0 0 1.3411e-210 0 15.2354 0 0 0 0 0 0 0 0 0 0 0 4.7182e-312 15.2354 14.1317
16.05 9.81479 0 0 0 2.34921e-207 0 8.94088 0 0 0 0 0 0 0 0 0 0 0 2.375e-311 8.94088 0.873915
16.15 14.9086 0 0 0 3.88537e-204 0 4.97463 0 0 0 0 0 0 0 0 0 0 0 1.19334e-310 4.97463 9.93399
16.25 15.1794 0 0 0 6.06728e-201 6.1363e-321 2.62418 0 0 0 0 0 0 0 0 0 0 0 5.98515e-310 2.62418 12.5552
16.35 15.9051 0 0 0 8.9455e-198 1.66364e-315 1.31244 0 0 0 0 0 0 0 0 0 0 0 2.99638e-309 1.31244 14.5926
16.45 17.1723 0 0 0 1.24528e-194 4.40956e-310 0.622326 0 0 0 0 0 0 0 0 0 0 0 1.49738e-308 0.622326 16.5499
16.55 23.4431 0 0 0 1.63673e-191 1.04949e-304 0.279775 0 0 0 0 0 0 0 0 0 0 0 7.46924e-308 0.279775 23.1633
16.65 24.8908 0 0 0 2.03114e-188 2.2429e-299 0.119249 0 0 0 0 0 0 0 0 0 0 0 3.71906e-307 0.119249 24.7715
16.75 11.1687 0 0 0 2.37986e-185 4.30415e-294 0.0481892 0 0 0 0 0 0 0 0 0 0 0 1.84842e-306 0.0481892 11.1205
16.85 12.0677 0 0 0 2.63278e-182 7.41674e-289 0.0184629 0 0 0 0 0 0 0 0 0 0 0 9.17022e-306 0.0184629 12.0493
16.95 9.98818 0 0 0 2.74997e-179 1.14759e-283 0.00670658 0 0 0 0 0 0 0 0 0 0 0 4.5412e-305 0.00670658 9.98148
17.05 24.6129 0 0 0 2.71201e-176 1.59443e-278 0.0023097 0 0 0 0 0 0 0 0 0 0 0 2.24477e-304 0.0023097 24.6106
17.15 2.53332 0 0 0 2.52525e-173 1.98916e-273 0.000754161 0 0 0 0 0 0 0 0 0 0 0 1.10761e-303 0.000754161 2.53256
17.25 11.4324 0 0 0 2.22008e-170 2.22835e-268 0.000233467 0 0 0 0 0 0 0 0 0 0 0 5.45519e-303 0.000233467 11.4321
17.35 13.6093 0 0 0 1.84282e-167 2.24153e-263 6.85232e-005 0 0 0 0 0 0 0 0 0 0 0 2.68192e-302 6.85232e-005 13.6092
17.45 22.4324 0 4.45561e-316 0 1.44427e-164 2.02466e-258 1.90679e-005 0 0 0 0 0 0 0 0 0 0 0 1.31611e-301 1.90679e-005 22.4323
17.55 2.70314 0 1.91024e-309 0 1.06872e-161 1.64213e-253 5.03063e-006 0 0 0 0 0 0 0 0 0 0 0 6.44692e-301 5.03063e-006 2.70313
17.65 15.4359 0 6.97361e-303 0 7.46667e-159 1.19594e-248 1.25833e-006 0 0 0 0 0 0 0 0 0 0 0 3.15226e-300 1.25833e-006 15.4359
17.75 22.335 0 2.16778e-296 0 4.92541e-156 7.82092e-244 2.98413e-007 0 0 0 0 0 0 0 0 0 0 0 1.53852e-299 2.98413e-007 22.335
17.85 19.797 0 5.73797e-290 0 3.06767e-153 4.59255e-239 6.70958e-008 0 0 0 0 0 0 0 0 0 0 0 7.49543e-299 6.70958e-008 19.797
17.95 12.4431 5.99697e-320 1.29327e-283 0 1.80395e-150 2.42157e-234 1.43029e-008 0 0 0 0 0 0 0 0 0 0 0 3.64503e-298 1.43029e-008 12.4431
18.05 23.4431 6.56534e-317 2.48204e-277 0 1.00159e-147 1.14654e-229 2.89073e-009 0 0 0 0 0 0 0 0 0 0 0 1.76936e-297 2.89073e-009 23.4431
18.15 11.6164 7.19651e-314 4.05617e-271 0 5.25058e-145 4.87444e-225 5.53914e-010 0 0 0 0 0 0 0 0 0 0 0 8.5732e-297 5.53914e-010 11.6164
18.25 15.3421 7.62857e-311 5.64431e-265 0 2.59881e-142 1.86084e-220 1.00631e-010 0 0 0 0 0 0 0 0 0 0 0 4.1465e-296 1.00631e-010 15.3421
18.35 4.52262 7.82022e-308 6.68795e-259 0 1.21448e-139 6.37883e-216 1.73329e-011 0 0 0 0 0 0 0 0 0 0 0 2.00185e-295 1.73329e-011 4.52262
18.45 20.9739 7.75265e-305 6.7478e-253 0 5.35869e-137 1.96345e-211 2.83051e-012 0 0 0 0 0 0 0 0 0 0 0 9.64699e-295 2.83051e-012 20.9739
18.55 17.158 7.43253e-302 5.79721e-247 0 2.23242e-134 5.42682e-207 4.38239e-013 0 0 0 0 0 0 0 0 0 0 0 4.64049e-294 4.38239e-013 17.158
18.65 8.06418 6.89094e-299 4.24096e-241 0 8.78102e-132 1.34685e-202 6.43295e-014 0 0 0 0 0 0 0 0 0 0 0 2.22817e-293 6.43295e-014 8.06418
18.75 8.97036 6.17839e-296 2.64178e-235 0 3.26109e-129 3.0015e-198 8.95286e-015 0 0 0 0 0 0 0 0 0 0 0 1.06793e-292 8.95286e-015 8.97036
18.85 14.8801 5.35707e-293 1.40125e-229 0 1.14349e-126 6.00627e-194 1.18132e-015 0 0 0 0 0 0 0 0 0 0 0 5.10916e-292 1.18132e-015 14.8801
18.95 8.51549 4.49195e-290 6.32883e-224 0 3.78574e-124 1.07924e-189 1.47783e-016 0 0 0 0 0 0 0 0 0 0 0 2.43987e-291 1.47783e-016 8.51549
19.05 2.60931 3.64248e-287 2.43399e-218 0 1.18337e-121 1.74133e-185 1.7528e-017 0 0 0 0 0 0 0 0 0 0 0 1.16304e-290 1.7528e-017 2.60931
19.15 0.0641828 2.85637e-284 7.97078e-213 0 3.49253e-119 2.52284e-181 1.97104e-018 0 0 0 0 0 0 0 0 0 0 0 5.53397e-290 1.97104e-018 0.0641828
19.25 19.4288 2.16614e-281 2.22265e-207 0 9.73218e-117 3.28204e-177 2.10141e-019 0 0 0 0 0 0 0 0 0 0 0 2.62838e-289 2.10141e-019 19.4288
19.35 6.51192 1.5886e-278 5.2775e-202 0 2.56053e-114 3.83395e-173 2.12412e-020 0 0 0 0 0 0 0 0 0 0 0 1.2461e-288 2.12412e-020 6.51192
19.45 16.5226 1.12667e-275 1.06702e-196 0 6.36064e-112 4.02158e-169 2.03564e-021 0 0 0 0 0 0 0 0 0 0 0 5.89694e-288 2.03564e-021 16.5226
19.55 16.4288 7.72746e-273 1.83699e-191 0 1.49184e-109 3.78785e-165 1.84959e-022 0 0 0 0 0 0 0 0 0 0 0 2.78556e-287 1.84959e-022 16.4288
19.65 33.4288 5.12543e-270 2.69294e-186 0 3.30364e-107 3.20359e-161 1.59331e-023 0 0 0 0 0 0 0 0 0 0 0 1.31344e-286 1.59331e-023 33.4288
19.75 14.6129 3.2876e-267 3.36151e-181 0 6.9074e-105 2.43292e-157 1.30131e-024 0 0 0 0 0 0 0 0 0 0 0 6.18185e-286 1.30131e-024 14.6129
19.85 35.4252 2.03931e-264 3.57298e-176 0 1.3636e-102 1.65907e-153 1.00766e-025 0 0 0 0 0 0 0 0 0 0 0 2.90428e-285 1.00766e-025 35.4252
19.95 16.1544 1.22333e-261 3.2338e-171 0 2.54161e-100 1.0159e-149 7.3977e-027 0 0 0 0 0 0 0 0 0 0 0 1.36198e-284 7.3977e-027 16.1544
20.05 27.7934 7.0967e-259 2.4922e-166 0 4.47282e-098 5.58577e-146 5.14914e-028 0 0 0 0 0 0 0 0 0 0 0 6.37548e-284 5.14914e-028 27.7934
20.15 21.3385 3.98131e-256 1.63547e-161 0 7.43197e-096 2.7578e-142 3.39801e-029 0 0 0 0 0 0 0 0 0 0 0 2.97898e-283 3.39801e-029 21.3385
20.25 2.52975 2.15999e-253 9.13877e-157 0 1.16594e-093 1.22261e-138 2.12602e-030 0 0 0 0 0 0 0 0 0 0 0 1.38942e-282 2.12602e-030 2.52975
20.35 19.1544 1.13326e-250 4.34831e-152 0 1.72703e-091 4.86701e-135 1.26114e-031 0 0 0 0 0 0 0 0 0 0 0 6.46858e-282 1.26114e-031 19.1544
20.45 9.79697 5.74997e-248 1.76174e-147 0 2.41532e-089 1.73974e-131 7.0927e-033 0 0 0 0 0 0 0 0 0 0 0 3.00606e-281 7.0927e-033 9.79697
20.55 26.6057 2.82134e-245 6.07785e-143 0 3.18932e-087 5.58407e-128 3.78193e-034 0 0 0 0 0 0 0 0 0 0 0 1.39443e-280 3.78193e-034 26.6057
20.65 32.5191 1.33876e-242 1.78544e-138 0 3.97624e-085 1.60941e-124 1.91191e-035 0 0 0 0 0 0 0 0 0 0 0 6.45666e-280 1.91191e-035 32.5191
20.75 24.5155 6.1433e-240 4.46611e-134 0 4.68055e-083 4.16512e-121 9.16376e-037 0 0 0 0 0 0 0 0 0 0 0 2.98422e-279 9.16376e-037 24.5155
